,Title,Views,Date,Likes,Duration,Commments,Link
867,2013 Mac Pro: Explained!,"617,047 views","Jun 11, 2013","15,997 likes",0:20,"2,947",youtube.com/watch?v=WxWLVwBqAOc
868,How Google is Taking Back Android!,"208,292 views","Jun 7, 2013","12,997 likes",0:20,988,youtube.com/watch?v=H9HH0vqb4q8
869,What's on my Android Phone 2013!,"624,287 views","Jun 4, 2013","13,971 likes",0:20,"1,705",youtube.com/watch?v=yR0ZGltMUTM
870,Top 5 Most Overhyped Tech!,"1,434,290 views","May 30, 2013","27,488 likes",0:20,"3,556",youtube.com/watch?v=BygqMgC3W10
871,LG Optimus G Pro Review!,"583,156 views","May 27, 2013","9,314 likes",0:20,"1,309",youtube.com/watch?v=aYtAdCDOCfU
872,Beats Audio: Explained!,"1,868,410 views","May 22, 2013","42,663 likes",0:20,"3,963",youtube.com/watch?v=Cdbn_pmxFic
873,Top 10 Google I/O 2013 Announcements!,"183,249 views","May 17, 2013","11,274 likes",0:20,"1,102",youtube.com/watch?v=onldzSzdqlM
874,Google Edition Galaxy S4: Explained!,"261,012 views","May 16, 2013","8,461 likes",0:20,"1,731",youtube.com/watch?v=c74d5kqSEvo
875,Motorola X-Phone Rumor Rant!,"115,254 views","May 11, 2013","8,950 likes",0:20,"1,174",youtube.com/watch?v=ZWKl-FeUApA
876,Samsung Galaxy S4 vs HTC One!,"953,239 views","May 8, 2013","22,086 likes",0:20,"4,947",youtube.com/watch?v=jpiPzgBJU9M
877,HTC One Review!,"2,268,169 views","May 3, 2013","35,421 likes",0:20,"3,927",youtube.com/watch?v=KF75-HPdUfY
878,Samsung Galaxy S4 Review!,"1,771,731 views","Apr 30, 2013","19,358 likes",0:20,"3,298",youtube.com/watch?v=wXmzpFoHkfA
879,Samsung Galaxy S4 Word Game Interview!,"87,537 views","Apr 26, 2013","6,788 likes",0:20,591,youtube.com/watch?v=_bozaSWsDuE
880,Google Babel: Explained!,"219,189 views","Apr 23, 2013","9,203 likes",0:20,992,youtube.com/watch?v=rIRpK7KAfM0
881,Top 5 1080p Smartphones!,"649,123 views","Apr 18, 2013","13,306 likes",0:20,"3,433",youtube.com/watch?v=swXI_sl5m3I
882,Oppo Find 5 Project Firefly!,"159,452 views","Apr 16, 2013","5,068 likes",0:20,960,youtube.com/watch?v=jZoh_QKnGbc
883,Five Facts About Me!,"1,238,010 views","Apr 12, 2013","44,460 likes",0:20,"5,488",youtube.com/watch?v=T88kUY9Q3es
884,5 True Facts about Android!,"1,270,128 views","Apr 7, 2013","29,359 likes",0:20,"3,536",youtube.com/watch?v=1gUQhN5joSQ
885,Beyerdynamic Custom One Pro Review!,"311,593 views","Apr 4, 2013","9,865 likes",0:20,"1,804",youtube.com/watch?v=LDBWrSENTps
886,Top 5 Internet April Fool's Day Hoaxers!,"443,088 views","Mar 31, 2013","12,096 likes",0:20,"1,111",youtube.com/watch?v=Py6g_FheJWI
887,"HTC One ""Ultrapixel"": Explained!","437,743 views","Mar 29, 2013","16,782 likes",0:20,"1,442",youtube.com/watch?v=ul3lgaU_lbY
888,Google Nexus 10: Revisited!,"463,072 views","Mar 26, 2013","8,926 likes",0:20,"1,252",youtube.com/watch?v=o9PT9HDXZWs
889,AT&T Predicted the Future!,"153,877 views","Mar 22, 2013","7,460 likes",0:20,"1,365",youtube.com/watch?v=zUtedhbQDP4
890,Samsung Galaxy S4 Features: Explained!,"601,941 views","Mar 17, 2013","23,465 likes",0:20,"2,409",youtube.com/watch?v=PGXhG82HRX0
891,Sony Xperia Z Review!,"677,843 views","Mar 12, 2013","8,611 likes",0:20,Turned off,youtube.com/watch?v=GlhXpHULwys
892,Top 5 NFC Features: Explained!,"1,927,974 views","Mar 8, 2013","26,825 likes",0:20,"2,751",youtube.com/watch?v=qp5il7yhM4Y
893,Chromebook Pixel Review!,"522,785 views","Mar 5, 2013","11,118 likes",0:20,"1,365",youtube.com/watch?v=6d0lEMp8Vtk
894,Top 5 Best Built Tech!,"949,647 views","Feb 28, 2013","15,592 likes",0:20,"3,301",youtube.com/watch?v=83Y31z3ZI2A
895,Chromebook Pixel Unboxing & First Impressions!,"187,957 views","Feb 25, 2013","6,013 likes",0:20,"2,302",youtube.com/watch?v=CP5LB1eQff0
896,The Chromebook Pixel: Explained!,"368,605 views","Feb 21, 2013","9,544 likes",0:20,"1,464",youtube.com/watch?v=xU2fB0pQJkA
897,Top 5 Most Underpriced Tech!,"3,110,324 views","Feb 19, 2013","43,984 likes",0:20,"4,181",youtube.com/watch?v=LkOC0gbNF20
898,Nexus 4 & Nexus 7 Giveaway! [CLOSED],"71,598 views","Feb 16, 2013","4,899 likes",0:20,Turned off,youtube.com/watch?v=MQ97Kymd6X0
899,Top 5 Most Overpriced Tech!,"3,783,375 views","Feb 12, 2013","74,355 likes",0:20,"10,085",youtube.com/watch?v=uj0S2rgmu-M
900,Oppo Find 5 Review!,"670,324 views","Feb 9, 2013","15,703 likes",0:20,"2,321",youtube.com/watch?v=XkqiFOvF8v0
901,HTC Droid DNA: Revisited!,"250,673 views","Feb 6, 2013","5,331 likes",0:20,"1,037",youtube.com/watch?v=6A-PpwfM1wo
902,Hackintosh Pro Project! [Part 5: The Finale!],"719,150 views","Feb 2, 2013","16,367 likes",0:20,"2,243",youtube.com/watch?v=Wm4jH01Sluc
903,Hackintosh Pro Project! [Part 4: The OSX Install],"579,625 views","Jan 27, 2013","12,423 likes",0:20,953,youtube.com/watch?v=N4fpYnzqHEM
904,Hackintosh Pro Project! [Part 3: The Build],"523,531 views","Jan 23, 2013","11,285 likes",0:20,"1,539",youtube.com/watch?v=Rd89JLYsoOI
905,Hackintosh Pro Project! [Part 2: The Parts],"618,030 views","Jan 20, 2013","17,044 likes",0:20,"1,762",youtube.com/watch?v=K9CNsBCmrNg
906,4K Video: Explained!,"1,038,652 views","Jan 18, 2013","20,553 likes",0:20,"2,400",youtube.com/watch?v=mVLyd9_czWE
907,CES 2013 Highlights!,"76,407 views","Jan 15, 2013","3,575 likes",0:20,"1,664",youtube.com/watch?v=9qf3OmxwmhM
908,Top 5 Ubuntu Phone Features: Explained!,"1,276,726 views","Jan 12, 2013","23,222 likes",0:20,"2,094",youtube.com/watch?v=NSWOvw5N4nU
909,Sony Xperia Z at CES 2013!,"71,208 views","Jan 10, 2013","3,331 likes",0:20,432,youtube.com/watch?v=HVL6Kwk8IOA
910,Huawei Ascend Mate Size Comparison at CES 2013!,"85,341 views","Jan 9, 2013","1,677 likes",0:20,434,youtube.com/watch?v=SEXiPc3q1tg
911,NVIDIA Project SHIELD at CES 2013!,"100,717 views","Jan 7, 2013","3,983 likes",0:20,523,youtube.com/watch?v=tRyEYlvb66I
912,Samsung Galaxy Note 2: Revisited!,"379,229 views","Jan 3, 2013","7,723 likes",0:20,"1,658",youtube.com/watch?v=YginQUkrJ50
913,Using Google Now: Explained!,"553,139 views","Dec 30, 2012","15,420 likes",0:20,"1,175",youtube.com/watch?v=PAs6yQUCkno
914,Samsung Galaxy Camera Review!,"270,251 views","Dec 28, 2012","4,922 likes",0:20,884,youtube.com/watch?v=8gca3uud87c
915,What's on my Android Phone 2012!,"274,893 views","Dec 24, 2012","6,059 likes",0:20,999,youtube.com/watch?v=6PEmKUBtWlk
916,Hackintosh Pro Project! [Part 1],"664,750 views","Dec 21, 2012","12,636 likes",0:20,"1,898",youtube.com/watch?v=iwaW6HR9dw4
917,Best Tablets of 2012!,"129,680 views","Dec 17, 2012","4,288 likes",0:20,"1,419",youtube.com/watch?v=NyoM_i1jJZc
918,8 Holiday Gifts for a YouTuber!,"39,021 views","Dec 15, 2012","2,103 likes",0:20,286,youtube.com/watch?v=gfPNNdY1Fjs
919,$600 Gaming PC Giveaway!,"103,940 views","Dec 13, 2012","4,716 likes",0:20,Turned off,youtube.com/watch?v=FFuePFTf9LQ
920,Rooting & Jailbreaking: Explained!,"900,262 views","Dec 8, 2012","15,655 likes",0:20,"1,587",youtube.com/watch?v=uO0Q7SMZvfg
921,Retina Displays vs Battery Life!,"79,677 views","Dec 5, 2012","5,550 likes",0:20,960,youtube.com/watch?v=q1zZ8cGF1OI
922,Google Nexus 10 Review!,"284,970 views","Dec 2, 2012","5,317 likes",0:20,941,youtube.com/watch?v=IysmRC4aAFc
923,Nexus 4 vs Galaxy S3 vs Galaxy Nexus!,"411,598 views","Nov 28, 2012","6,924 likes",0:20,"1,262",youtube.com/watch?v=xVlzDdxaaaE
924,Google Nexus 4 Review!,"877,030 views","Nov 26, 2012","16,567 likes",0:20,"2,791",youtube.com/watch?v=zFOnOLXrMBQ
925,iPad Mini vs Nexus 7!,"212,850 views","Nov 22, 2012","7,944 likes",0:20,"1,028",youtube.com/watch?v=bJOGQ_SJ8Dc
926,Nexus 4 Unboxing & First Impressions!,"150,208 views","Nov 20, 2012","5,912 likes",0:20,925,youtube.com/watch?v=RvfjuYUe6-w
927,LG Optimus G Review! (Nexus 4 Comparison),"151,916 views","Nov 19, 2012","2,335 likes",0:20,395,youtube.com/watch?v=yRaIjn6q9Jo
928,Nexus 10 Unboxing & First Impressions!,"176,930 views","Nov 16, 2012","4,674 likes",0:20,"1,072",youtube.com/watch?v=nCVygTgQKUs
929,Top 5 Android 4.2 Jellybean Features!,"563,233 views","Nov 14, 2012","16,907 likes",0:20,"1,647",youtube.com/watch?v=G43tYXIlUV4
930,The SuperNexus Project!,"503,001 views","Nov 12, 2012","12,387 likes",0:20,"2,101",youtube.com/watch?v=RQy0NeVnxLo
931,MKBHD Hurricane Sandy Update!,"66,623 views","Nov 8, 2012","3,465 likes",0:20,391,youtube.com/watch?v=Tqm8Izfn_oU
932,Nexus 4 and Nexus 10 First Look!,"144,000 views","Oct 29, 2012","7,596 likes",0:20,"1,872",youtube.com/watch?v=WeHC3qjt1Ws
933,Samsung Galaxy Camera Hands-on!,"170,284 views","Oct 25, 2012","3,533 likes",0:20,490,youtube.com/watch?v=7Tw9Yk-6jkQ
934,On Apple's New 2012 Desktops!,"89,133 views","Oct 23, 2012","2,942 likes",0:20,461,youtube.com/watch?v=PPEpTasDz2s
935,A Google Nexus Program: Explained!,"100,756 views","Oct 22, 2012","3,505 likes",0:20,"1,191",youtube.com/watch?v=y2d2tlnNYOg
936,Samsung Galaxy Note 2 vs Galaxy S3!,"1,159,379 views","Oct 18, 2012","17,609 likes",0:20,"3,260",youtube.com/watch?v=2No-AEasdz8
937,GIVEAWAY: iPhone 5 OR Galaxy Note 2!,"202,561 views","Oct 16, 2012","6,268 likes",0:20,Turned off,youtube.com/watch?v=GFdzwQw4CxQ
938,Samsung Galaxy Note 2 Review!,"4,687,291 views","Oct 11, 2012","55,538 likes",0:20,"9,383",youtube.com/watch?v=VdsMwGWvhO4
939,Top 3 YouTube App Missing Features!,"82,450 views","Oct 8, 2012","4,207 likes",0:20,682,youtube.com/watch?v=eFcpRIwPqRc
940,LG Nexus Rumors!,"52,993 views","Oct 5, 2012","2,589 likes",0:20,446,youtube.com/watch?v=JpsTUT4F3BA
941,Transformer Pad Infinity gets Jellybean!,"59,510 views","Oct 1, 2012","1,742 likes",0:20,392,youtube.com/watch?v=-gqjCVTXBeM
942,Top 5 Reasons Google+ is Awesome!,"161,788 views","Sep 28, 2012","5,736 likes",0:20,921,youtube.com/watch?v=C-b9hmerTac
943,New Myspace Design: Explained!,"101,581 views","Sep 25, 2012","1,752 likes",0:20,499,youtube.com/watch?v=hKvoHRAYyMc
944,The Setup Tour 2012!,"397,310 views","Sep 20, 2012","9,203 likes",0:20,"1,367",youtube.com/watch?v=kRB1-APKUqs
945,The Super-Retina Display Smartphone!,"168,345 views","Sep 15, 2012","6,567 likes",0:20,"1,465",youtube.com/watch?v=1E6PDgIwFg4
946,The Setup Tour Project 2012!,"77,957 views","Sep 13, 2012","3,021 likes",0:20,240,youtube.com/watch?v=aSZ2GogKawQ
947,Asus Zenbook Prime Review!,"155,314 views","Sep 7, 2012","3,376 likes",0:20,571,youtube.com/watch?v=Teyx-jx2Ano
948,GIVEAWAY: Fastest Mac Mini in the World! [Closed],"154,199 views","Sep 3, 2012","4,878 likes",0:20,Turned off,youtube.com/watch?v=MS3VXAUZcJE
949,The Galaxy Nexus 2 Wishlist!,"66,996 views","Aug 31, 2012","3,059 likes",0:20,807,youtube.com/watch?v=APQqX8Xd5TA
950,CyanogenMod 10 on the Samsung Galaxy S3!,"519,191 views","Aug 29, 2012","7,232 likes",0:20,"1,345",youtube.com/watch?v=IT73da-C4sw
951,Top 3 Gadgets of Summer 2012!,"85,752 views","Aug 24, 2012","2,823 likes",0:20,554,youtube.com/watch?v=3L27XnwKWkY
952,Blackberries: Explained!,"357,703 views","Aug 19, 2012","11,404 likes",0:20,"1,897",youtube.com/watch?v=_02K6efDLI0
953,MKBHD Update 8.0!,"78,689 views","Aug 9, 2012","2,233 likes",0:20,806,youtube.com/watch?v=_hhEz4Uo79k
954,Google Fiber: Explained!,"927,495 views","Aug 6, 2012","25,195 likes",0:20,"4,426",youtube.com/watch?v=b_xRPA0CjJg
955,Google Nexus 7 Review!,"190,056 views","Jul 30, 2012","5,836 likes",0:20,"1,133",youtube.com/watch?v=YddnWW_JYiY
956,Top 3 Battery Saving Tips!,"1,450,695 views","Jul 25, 2012","16,449 likes",0:20,"1,950",youtube.com/watch?v=bK959V_9XgQ
957,Asus Transformer Pad Infinity Review!,"69,624 views","Jul 23, 2012","1,779 likes",0:20,385,youtube.com/watch?v=ddI-ZZwFclc
958,Nexus 7 First Impressions!,"77,946 views","Jul 17, 2012","4,136 likes",0:20,710,youtube.com/watch?v=eG0As9lWP7I
959,Galaxy SIII vs One X vs Galaxy Nexus!,"97,080 views","Jul 13, 2012","3,421 likes",0:20,889,youtube.com/watch?v=nzikcaYKOkY
960,GIVEAWAY: Samsung Galaxy SIII! [CLOSED],"38,658 views","Jul 10, 2012","3,963 likes",0:20,Turned off,youtube.com/watch?v=K7uLph0s6f0
961,Siri vs Google Voice Search!,"575,728 views","Jun 30, 2012","11,425 likes",0:20,"2,235",youtube.com/watch?v=kw-RzN4xYyE
962,Top 5 Android 4.1 Jellybean Features!,"1,054,631 views","Jun 28, 2012","14,401 likes",0:20,"1,853",youtube.com/watch?v=poSFV9_abcw
963,Top 5 Google I/O Announcements!,"42,426 views","Jun 27, 2012","1,776 likes",0:20,358,youtube.com/watch?v=4nKRZA4HVQg
964,Samsung Galaxy SIII Review!,"540,158 views","Jun 25, 2012","9,360 likes",0:20,"2,439",youtube.com/watch?v=4JEZ2rrf2N4
965,Samsung Galaxy SIII Impressions!,"75,048 views","Jun 19, 2012","1,790 likes",0:20,354,youtube.com/watch?v=xAT0EmZc-LE
966,Top 5 Tech Myths!,"1,084,816 views","Jun 15, 2012","26,213 likes",0:20,"3,220",youtube.com/watch?v=CultO7cPnJA
967,Google Innovation at WWDC 2012!,"24,928 views","Jun 11, 2012","1,432 likes",0:20,296,youtube.com/watch?v=nY15RGU2QJM
968,4G and LTE: Explained!,"916,155 views","Jun 4, 2012","23,813 likes",0:20,"2,040",youtube.com/watch?v=wiWXQEkO5ws
969,iKey Audio M-505V2 Studio Monitors!,"142,047 views","May 29, 2012","2,611 likes",0:20,414,youtube.com/watch?v=gSimDdChHbE
970,Android 5.0 Feature Wishlist!,"90,146 views","May 26, 2012","2,524 likes",0:20,481,youtube.com/watch?v=haOpXNVb_9Q
971,Sony NEX-VG20 Review!,"238,415 views","May 24, 2012","3,191 likes",8:06,551,youtube.com/watch?v=hE3XMbsneMk
972,Chrome OS: Explained!,"601,234 views","May 17, 2012","14,045 likes",0:20,"1,457",youtube.com/watch?v=_aemBh_vC-Y
973,HTC One X Review!,"359,378 views","May 13, 2012","5,765 likes",0:20,908,youtube.com/watch?v=yLZrBuNBQWc
974,Samsung Galaxy S III Design: Explained!,"175,020 views","May 4, 2012","7,611 likes",0:20,914,youtube.com/watch?v=cBSp1j5tPyU
975,Transformer Pad 300 vs Transformer Prime!,"60,549 views","Apr 30, 2012","2,320 likes",0:20,286,youtube.com/watch?v=dB_xQ2x5Ngo
976,Google Drive vs Dropbox!,"343,643 views","Apr 25, 2012","9,115 likes",0:20,"1,289",youtube.com/watch?v=0FbjsNsfEmE
977,Dear Apple!,"756,750 views","Apr 20, 2012","27,454 likes",0:20,"3,550",youtube.com/watch?v=a5C-pzJUMsQ
978,Samsung Galaxy Nexus Review!,"470,296 views","Apr 16, 2012","8,237 likes",0:20,"1,460",youtube.com/watch?v=fFRl2oOqDsk
979,Google+ Re-design and WhiteSpace Rant!,"27,295 views","Apr 11, 2012",621 likes,0:20,148,youtube.com/watch?v=2C3Iwafsdbo
980,TokyoFlash Night Vision Watch!,"68,453 views","Apr 11, 2012","1,261 likes",0:20,344,youtube.com/watch?v=fDCumhEKerw
981,Giveaway: Audio Technica ATH-M50 Limited Edition!!,"70,938 views","Apr 8, 2012","3,243 likes",0:20,Turned off,youtube.com/watch?v=8bT8JvxrBt8
982,Google Project Glass: Explained!,"397,496 views","Apr 5, 2012","4,907 likes",0:20,"1,199",youtube.com/watch?v=_hRCAg9jFu8
983,iOS vs Android: A Google user's POV!,"133,938 views","Mar 30, 2012","4,401 likes",0:20,"1,068",youtube.com/watch?v=cp___W5vDAs
984,Blue Spark Microphone Review!,"288,339 views","Mar 27, 2012","5,065 likes",0:20,536,youtube.com/watch?v=v8WRJSBi6E4
985,iPad 3 vs Transformer Prime!,"249,014 views","Mar 21, 2012","6,851 likes",0:20,920,youtube.com/watch?v=R3n_J7v82AM
986,The New iPad 3! [Teaser],"21,045 views","Mar 19, 2012",533 likes,0:20,152,youtube.com/watch?v=SvGlDmfoF9o
987,Best Audio Quality Setup: Explained!,"1,656,811 views","Mar 17, 2012","28,797 likes",0:20,"3,020",youtube.com/watch?v=B2PCt-LQXzI
988,Ultrabooks: Explained!,"119,089 views","Mar 9, 2012","1,994 likes",0:20,412,youtube.com/watch?v=zGXJm2QE5Do
989,Asus Zenbook UX31 Review!,"137,207 views","Mar 5, 2012","2,342 likes",0:20,420,youtube.com/watch?v=1Ij-_XD8tXQ
990,Fastest Mac Mini in the World! [Part 4] FINALE!,"652,761 views","Mar 1, 2012","12,037 likes",0:20,"1,249",youtube.com/watch?v=G_H6mRHS9pc
991,YouTuber Tip #6: Ideas!,"41,962 views","Feb 29, 2012","2,273 likes",0:20,174,youtube.com/watch?v=0AZ5WyD2MK4
992,Pixel Density: Explained!,"223,533 views","Feb 26, 2012","8,579 likes",0:20,699,youtube.com/watch?v=pzGsUp3yM8w
993,Best iPad 3 Features!,"84,004 views","Feb 23, 2012","1,445 likes",0:20,210,youtube.com/watch?v=4f6ti8k_BhY
994,Fastest Mac Mini in the World! [Part 3],"363,725 views","Feb 20, 2012","8,489 likes",0:20,402,youtube.com/watch?v=KRDYGVqxya4
995,Asus Transformer Prime Dock!,"66,986 views","Feb 18, 2012","2,268 likes",0:20,344,youtube.com/watch?v=fQqdHfUVOiI
996,Beats Pro vs Audio Technica ATH-M50!,"2,307,802 views","Feb 14, 2012","105,019 likes",0:20,"6,845",youtube.com/watch?v=et_PWifUd1w
997,Fastest Mac Mini in the World! [Part 2],"491,245 views","Feb 10, 2012","9,364 likes",0:20,457,youtube.com/watch?v=6cmhEmwfea0
998,Chrome Beta for Android!,"55,002 views","Feb 7, 2012","1,126 likes",0:20,173,youtube.com/watch?v=ngEoQzIqHMc
999,Too many Android phones? RANT,"389,568 views","Feb 4, 2012","9,378 likes",0:20,"1,742",youtube.com/watch?v=Ktoalz6PbXc
1000,Cyborg RAT 7 Review!,"392,383 views","Jan 31, 2012","5,021 likes",0:20,745,youtube.com/watch?v=wkmL7KyNn3o
1001,The OLED TV Rant!,"194,490 views","Jan 27, 2012","6,011 likes",0:20,567,youtube.com/watch?v=me5_s4sCA2A
1002,Asus Transformer Prime Review!,"118,194 views","Jan 22, 2012","3,616 likes",0:20,444,youtube.com/watch?v=WBdJ6X1hp-U
1003,Fastest Mac Mini in the World! [Part 1],"639,429 views","Jan 19, 2012","12,203 likes",0:20,715,youtube.com/watch?v=eOBRNrn32tE
1004,Grado SR80i Review!,"128,634 views","Jan 16, 2012","2,847 likes",0:20,562,youtube.com/watch?v=Hl7lC1PYor4
1005,Best Galaxy Nexus Accessories!,"194,622 views","Jan 14, 2012","2,869 likes",0:20,395,youtube.com/watch?v=DpW6xbUdE4g
1006,Bose Companion 2 Series II Speaker Review!,"278,240 views","Jan 12, 2012","3,798 likes",0:20,338,youtube.com/watch?v=kPoPZ4L8O5A
1007,Transformer Prime Gets Android 4.0 ICS!,"62,801 views","Jan 9, 2012","1,148 likes",0:20,225,youtube.com/watch?v=eKkSr0W62A4
1008,Tour of my Nexus,"70,546 views","Jan 8, 2012","1,698 likes",0:20,289,youtube.com/watch?v=QCRQ7teMxsI
1009,Asus Transformer Prime First Impressions!,"41,166 views","Jan 6, 2012",731 likes,0:20,167,youtube.com/watch?v=rEnRhzB-rcc
1010,Technology in 2012,"39,066 views","Jan 4, 2012","1,079 likes",0:20,213,youtube.com/watch?v=NspuoxVOUD4
1011,InSync: Dropbox for Google Docs!,"53,946 views","Jan 1, 2012",504 likes,0:20,49,youtube.com/watch?v=p0nlU7E_xs8
1012,Top 3 Battery Myths!,"682,562 views","Dec 28, 2011","25,428 likes",0:20,"1,292",youtube.com/watch?v=hrcbcm11830
1013,Technology of 2011: A Year in Review,"26,499 views","Dec 23, 2011",689 likes,0:20,146,youtube.com/watch?v=BeIf7osn4GY
1014,Galaxy Nexus Camera Review,"65,222 views","Dec 18, 2011","1,521 likes",4:30,215,youtube.com/watch?v=jm3wDComxLQ
1015,All About the Galaxy Nexus Display,"60,530 views","Dec 17, 2011","1,441 likes",0:20,219,youtube.com/watch?v=snXTJWL6z4g
1016,Verizon Galaxy Nexus First Impressions,"40,557 views","Dec 15, 2011","1,603 likes",0:20,223,youtube.com/watch?v=pVIWkvXvK98
1017,Verizon Galaxy Nexus Unboxing & First Boot!,"43,025 views","Dec 15, 2011","1,052 likes",0:20,257,youtube.com/watch?v=9ZZQrm07s4A
1018,Getting Inspired,"29,963 views","Dec 14, 2011",827 likes,0:20,155,youtube.com/watch?v=hx0na_NEfTQ
1019,Tour of my Tablet,"23,812 views","Dec 11, 2011",661 likes,0:20,157,youtube.com/watch?v=iNKUBMx1rX4
1020,Tour of the New Twitter,"6,862 views","Dec 8, 2011",129 likes,3:20,30,youtube.com/watch?v=YkOBNpnviWk
1021,Verizon Galaxy Nexus RANT,"42,775 views","Dec 6, 2011","1,723 likes",0:20,126,youtube.com/watch?v=rXKDn_KrVUU
1022,YouTube Tech Bundle GIVEAWAY!,"10,599 views","Dec 4, 2011",793 likes,0:20,Turned off,youtube.com/watch?v=7-2FR0m9DM4
1023,MKBHD Update 7.0,"46,359 views","Dec 3, 2011","1,824 likes",0:20,169,youtube.com/watch?v=a6YEI-bOe-E
1024,What is a Fisheye Lens?,"176,107 views","Nov 30, 2011","3,144 likes",0:20,344,youtube.com/watch?v=wWvaqPY6JVA
1025,Cyber Monday GIVEAWAY: ATH-M50 Headphones! [Closed],"9,853 views","Nov 28, 2011",426 likes,0:20,"1,199",youtube.com/watch?v=d8O7C2kQRVs
1026,Canon 5D MKIII Preview,"65,566 views","Nov 22, 2011",603 likes,0:20,117,youtube.com/watch?v=Pt2HXm4Au10
1027,YouTuber Tip #5: Pancakes,"49,499 views","Nov 20, 2011","2,395 likes",0:20,208,youtube.com/watch?v=L6FyvJrku8Y
1028,iPhone vs Android Commercials,"570,302 views","Nov 15, 2011","19,283 likes",0:20,"1,567",youtube.com/watch?v=sK_M5gRMP1I
1029,Twitter Activity Tab [Review],"8,736 views","Nov 9, 2011",93 likes,0:20,31,youtube.com/watch?v=DFdoxqSlzqI
1030,Best Free Chrome Apps!,"33,130 views","Nov 5, 2011","1,552 likes",0:20,124,youtube.com/watch?v=ti7EeWWfztw
1031,Google Does a Barrel Roll,"96,280 views","Nov 3, 2011",988 likes,0:20,107,youtube.com/watch?v=nDSy7JVenss
1032,Top 5 Features of Android 4.0 [Ice Cream Sandwich],"205,220 views","Oct 30, 2011","2,677 likes",0:20,562,youtube.com/watch?v=VuIPe93ZmiM
1033,New Chrome Web Store Review,"15,092 views","Oct 26, 2011",247 likes,0:20,37,youtube.com/watch?v=CAlNejjtSLc
1034,Canon 24mm f/1.4 L Review,"66,945 views","Oct 21, 2011",975 likes,0:20,149,youtube.com/watch?v=LpC6UwZR_Hw
1035,The Blue Snowball [Review],"295,072 views","Oct 17, 2011","5,852 likes",0:20,"1,762",youtube.com/watch?v=lF7GLUHu8BE
1036,How To Tweet!,"19,414 views","Oct 13, 2011",722 likes,0:20,96,youtube.com/watch?v=HkHbFlW-ZxE
1037,The Dream Phone,"203,801 views","Oct 9, 2011","4,883 likes",0:20,"1,673",youtube.com/watch?v=mtBHnwok3rI
1038,Nexus Prime Teaser,"28,237 views","Oct 5, 2011",190 likes,0:20,36,youtube.com/watch?v=Xt2tBXTOBVM
1039,How to Give an Honest Video Review,"64,916 views","Sep 30, 2011","1,814 likes",0:20,142,youtube.com/watch?v=dTPZ2tuyWFw
1040,The DROID [Retro Review],"58,311 views","Sep 27, 2011","2,371 likes",0:20,225,youtube.com/watch?v=8W3bJGflOic
1041,Facebook Timeline 2011: Review / Tour,"39,890 views","Sep 22, 2011",188 likes,0:20,103,youtube.com/watch?v=4Etc7n5NCcI
1042,Battery Technology Rant,"123,605 views","Sep 22, 2011","6,930 likes",0:20,"1,109",youtube.com/watch?v=XXySJoRe5zc
1043,Chrome App Tabs [Review],"8,765 views","Sep 19, 2011",344 likes,0:20,48,youtube.com/watch?v=bt0ouTWFyvQ
1044,YouTube Video Editor 2011 [Review],"24,508 views","Sep 15, 2011",324 likes,0:20,71,youtube.com/watch?v=1bhB1se99sc
1045,Audio Technica ATH-M50 [Review],"917,307 views","Sep 12, 2011","24,925 likes",0:20,"3,504",youtube.com/watch?v=Krdb8lceRoI
